SalePrice,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,House_Age,Remod_Age,Garage_Age,Remod_Age_Avg
187000,76.0,9291,120.0,426,832,832,878,1710,0,2,1,7,0,506,144,70,RL,None,IR1,Lvl,Corner,Gtl,SawyerW,RRNe,1Fam,2Story,Gable,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,6,5,28,28,28.0,28.0
148000,35.0,3675,80.0,459,547,1072,0,1072,1,1,0,5,0,525,0,28,RM,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,TwnhsE,SLvl,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Basment,RFn,TA,TA,Y,None,None,WD,Normal,180,6,5,16,16,16.0,16.0
440000,110.0,14977,304.0,1350,1976,1976,0,1976,1,2,0,7,1,908,250,63,RL,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Ex,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,8,5,15,14,15.0,14.5
251000,41.0,5330,0.0,1196,1494,1652,0,1652,1,2,0,6,0,499,96,48,RL,None,Reg,Lvl,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,Gable,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,120,8,5,21,21,21.0,21.0
208900,75.0,13125,215.0,994,1478,1493,0,1493,1,2,0,7,1,508,140,39,RL,None,Reg,Lvl,Inside,Mod,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,6,5,24,23,24.0,23.5
297000,79.0,10637,336.0,1288,1705,1718,0,1718,1,2,0,7,1,826,208,44,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,8,5,14,13,14.0,13.5
89471,50.0,5925,435.0,168,907,1131,0,1131,0,1,0,7,0,672,0,72,RM,None,Reg,Bnk,Inside,Gtl,OldTown,Norm,1Fam,1Story,Hip,Stucco,Stucco,BrkCmn,TA,TA,BrkTil,Fa,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Alloca,30,4,7,84,21,26.0,52.5
374000,72.0,11846,562.0,1567,1792,1792,0,1792,1,2,0,6,1,874,206,49,RL,None,IR1,HLS,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,9,5,18,17,18.0,17.5
155000,50.0,2500,0.0,299,910,916,910,1826,1,1,1,7,1,164,0,0,RM,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,Gable,Stucco,Stucco,None,Gd,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Ex,Min2,Gd,Attchd,Unf,Fa,Fa,Y,None,None,WD,Normal,70,7,8,106,16,106.0,61.0
164000,32.0,4500,116.0,897,1216,1216,0,1216,1,2,0,5,0,402,0,125,RM,None,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Twnhs,1Story,Hip,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,120,6,5,23,23,23.0,23.0
132500,0.0,7758,0.0,588,999,999,0,999,1,1,0,6,0,264,0,132,RL,None,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,59,20,58.0,39.5
147000,80.0,9600,0.0,607,1113,1113,0,1113,0,1,0,5,1,264,0,80,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,71,14,71.0,42.5
156000,79.0,10289,168.0,836,1073,1073,0,1073,1,1,1,6,0,515,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,5,7,56,56,56.0,56.0
160000,60.0,10800,0.0,664,954,1766,648,2414,0,2,0,10,1,520,142,0,RL,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,2fmCon,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,Fa,CBlock,TA,Fa,No,BLQ,Unf,GasA,TA,N,FuseA,TA,Mod,Gd,Attchd,Unf,TA,Fa,N,None,None,ConLD,Normal,190,5,4,121,51,51.0,86.0
86000,21.0,1526,0.0,515,630,630,0,630,1,1,0,3,0,286,0,0,RM,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,Gable,CemntBd,CmentBd,None,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,180,4,8,51,19,51.0,35.0
115000,0.0,2665,0.0,0,264,616,688,1304,0,1,1,4,1,336,141,24,RM,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,Gable,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,160,5,6,45,45,45.0,45.0
133000,79.0,9490,0.0,403,806,958,620,1578,1,1,0,5,2,240,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,FuseA,Fa,Typ,TA,Attchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,50,6,7,80,71,80.0,75.5
172785,105.0,15578,0.0,0,728,728,728,1456,0,2,1,8,0,429,0,0,RL,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,New,Partial,60,6,5,15,15,15.0,15.0
155000,70.0,7931,0.0,374,1269,1269,0,1269,0,1,1,6,1,308,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,FuseA,TA,Typ,Fa,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,6,61,61,57.0,61.0
91300,50.0,5784,0.0,0,190,886,0,886,0,1,0,4,0,273,144,20,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,30,5,8,83,25,83.0,54.0
184000,60.0,9120,0.0,329,1026,1133,687,1820,1,2,0,8,0,240,0,100,RL,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,Gd,PConc,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,GdPrv,None,WD,Normal,50,7,6,96,71,96.0,83.5
130000,65.0,7800,89.0,450,864,899,0,899,0,1,0,5,0,288,64,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,MnPrv,None,WD,Normal,20,5,7,54,17,54.0,35.5
113000,21.0,1890,285.0,356,672,672,546,1218,0,1,1,7,0,264,144,28,RM,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,160,6,5,48,48,48.0,48.0
226700,75.0,9803,0.0,400,866,866,902,1768,0,2,1,7,0,603,0,108,FV,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,16,16,16.0,16.0
140000,70.0,9170,0.0,698,1214,1214,0,1214,1,1,0,6,0,461,0,0,RL,None,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,Fa,Y,GdPrv,Shed,WD,Normal,20,5,7,56,56,56.0,56.0
289000,100.0,15602,0.0,1247,1501,1801,0,1801,1,2,0,6,2,484,0,54,RL,None,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,Gable,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,GdWo,None,WD,Normal,20,7,8,62,24,62.0,43.0
147000,24.0,2308,0.0,257,855,855,467,1322,0,2,1,6,1,440,260,0,RL,None,Reg,Lvl,Inside,Gtl,NPkVill,Norm,TwnhsE,2Story,Gable,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,160,6,5,47,47,47.0,47.0
124500,60.0,7596,360.0,0,960,960,1000,1960,0,2,0,10,0,400,0,0,RM,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,Duplex,2Story,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,None,None,COD,Normal,90,5,5,69,69,69.0,69.0
215000,80.0,9554,125.0,380,777,1065,846,1911,0,2,1,8,1,471,182,81,RL,None,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,8,5,28,27,28.0,27.5
208300,75.0,7862,0.0,27,1218,1218,0,1218,0,2,0,4,0,676,0,102,FV,None,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,New,Partial,20,6,5,12,12,12.0,12.0
161000,60.0,9600,0.0,141,689,689,689,1378,0,2,0,7,1,360,0,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gambrel,MetalSd,MetalSd,None,TA,Ex,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,N,None,None,WD,Normal,70,7,9,93,16,93.0,54.5
124500,80.0,9600,132.0,991,1041,1041,0,1041,1,1,0,6,0,270,224,88,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,20,5,6,62,62,62.0,62.0
202665,40.0,6792,94.0,0,1368,1368,0,1368,0,2,0,6,1,474,132,35,RL,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,120,7,5,16,15,16.0,15.5
129900,70.0,9100,0.0,521,864,864,0,864,1,1,0,5,0,624,0,0,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,5,63,63,57.0,63.0
134000,71.0,9187,0.0,336,1084,1080,0,1080,0,1,1,5,0,484,120,0,RL,None,Reg,Bnk,Corner,Gtl,Mitchel,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,6,5,38,38,38.0,38.0
96500,55.0,10594,0.0,0,768,789,0,789,0,1,0,5,0,200,0,0,RL,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1.5Unf,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Grav,Fa,N,SBrkr,TA,Typ,None,Detchd,Unf,Po,Po,Y,MnPrv,None,WD,Normal,45,5,5,95,71,95.0,83.0
402861,94.0,12220,305.0,1436,2006,2020,0,2020,1,2,1,9,1,900,156,54,RL,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Hip,CemntBd,CmentBd,BrkFace,Ex,TA,CBlock,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,New,Partial,20,10,5,12,12,12.0,12.0
158000,0.0,10448,333.0,0,689,1378,741,2119,0,2,1,7,1,583,0,104,RL,None,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,GdPrv,None,COD,Abnorml,80,6,6,49,49,49.0,49.0
211000,0.0,9531,0.0,706,794,882,914,1796,1,2,1,7,0,546,0,36,RL,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,60,6,5,23,23,23.0,23.0
234000,53.0,10918,0.0,0,1276,1276,804,2080,0,1,1,9,2,282,0,0,RL,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gambrel,MetalSd,MetalSd,None,Gd,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,70,7,9,95,17,95.0,56.0
150000,90.0,11988,0.0,777,1244,1244,0,1244,0,1,1,6,2,336,0,40,RL,None,IR1,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,6,6,64,64,64.0,64.0
159000,50.0,5000,0.0,399,1004,1004,660,1664,0,2,0,7,2,420,0,24,RM,None,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,1Fam,1.5Fin,Gable,CemntBd,CmentBd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,50,6,7,74,71,71.0,72.5
315750,95.0,11787,594.0,719,1379,1383,1015,2398,1,2,1,8,1,834,239,60,RL,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,25,24,25.0,24.5
176000,62.0,7500,0.0,0,1257,1266,0,1266,0,2,0,6,1,453,38,144,FV,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,7,5,16,16,16.0,16.0
132000,70.0,13300,0.0,377,928,928,0,928,0,1,0,4,0,252,261,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,65,21,65.0,43.0
86000,58.0,9098,0.0,348,528,605,0,605,1,1,0,5,0,0,0,0,RL,None,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,WD,Normal,30,4,7,101,19,0.0,60.0
175000,85.0,10200,219.0,783,1461,1509,0,1509,1,2,0,5,1,600,224,0,RL,None,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,None,None,WD,Abnorml,80,6,5,33,32,33.0,32.5
128000,60.0,6155,0.0,0,611,751,611,1362,0,2,0,6,0,502,0,0,RM,None,IR1,Lvl,FR3,Gtl,BrkSide,RRNn,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,Fa,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Fin,TA,Fa,Y,None,None,WD,Normal,70,6,8,101,22,101.0,61.5
107500,60.0,7200,0.0,0,0,827,0,827,0,1,0,5,1,392,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,Slab,None,None,None,None,None,GasA,Ex,Y,SBrkr,TA,Mod,Po,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,66,14,54.0,40.0
39300,50.0,5000,0.0,0,0,334,0,334,0,1,0,2,0,0,0,0,RL,None,Reg,Low,Inside,Mod,BrkSide,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Fa,Fa,Slab,None,None,None,None,None,GasA,Fa,N,FuseF,Fa,Typ,None,None,None,None,None,N,None,None,WD,Normal,20,1,3,75,71,0.0,73.0
178000,74.0,9056,0.0,0,707,707,707,1414,0,2,1,6,1,403,100,35,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,8,5,17,17,17.0,17.0
107500,70.0,7000,0.0,969,1117,820,527,1347,1,1,0,5,0,0,85,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,2Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,WD,Normal,190,5,7,111,30,0.0,70.5
188000,57.0,8924,0.0,0,880,880,844,1724,0,2,1,8,0,527,120,155,RL,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,23,22,23.0,22.5
111250,0.0,12735,0.0,600,864,864,0,864,0,1,0,5,0,576,216,0,RL,None,IR1,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,MnWw,None,COD,Normal,20,4,5,49,49,41.0,49.0
315000,85.0,14601,584.0,1260,1838,1838,0,1838,1,2,0,8,1,765,270,68,RL,None,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,9,5,15,15,15.0,15.0
248000,0.0,11000,72.0,0,969,997,1288,2285,0,2,1,8,1,648,0,56,RL,None,Reg,Lvl,FR2,Gtl,NoRidge,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,8,5,21,21,21.0,21.0
133000,34.0,4058,182.0,584,723,767,0,767,1,1,0,4,0,367,120,40,RH,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,TwnhsE,SFoyer,Gable,MetalSd,MetalSd,BrkFace,TA,TA,PConc,Gd,TA,Av,GLQ,LwQ,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,120,7,5,23,23,23.0,23.0
179665,58.0,17104,0.0,554,654,664,832,1496,1,2,1,7,1,426,100,24,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,60,7,5,15,15,15.0,15.0
229000,0.0,13837,178.0,1002,1204,1377,806,2183,0,2,1,9,0,786,0,0,RL,None,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,1.5Fin,Gable,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Gd,Gd,No,GLQ,LwQ,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,50,7,5,33,33,33.0,33.0
129500,54.0,7244,0.0,619,768,768,0,768,1,1,0,5,0,624,104,0,RL,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SFoyer,Gable,VinylSd,VinylSd,None,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,85,5,7,51,51,34.0,51.0
263000,75.0,9375,0.0,0,912,912,1182,2094,0,2,1,8,1,615,182,182,FV,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,18,17,18.0,17.5
112500,50.0,6000,0.0,308,928,928,0,928,0,1,0,5,0,288,0,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Hip,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,5,6,64,64,64.0,64.0
255500,87.0,11146,250.0,0,1709,1717,0,1717,0,2,0,7,1,908,169,39,RL,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,8,5,15,15,15.0,15.0
108000,67.0,8777,0.0,0,0,1126,0,1126,0,2,0,5,0,520,0,96,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Feedr,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,None,None,None,None,None,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Fin,TA,TA,N,MnPrv,None,WD,Normal,20,4,5,72,18,19.0,45.0
284000,85.0,10625,292.0,866,998,1006,1040,2046,1,2,1,8,1,871,320,62,RL,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,18,17,18.0,17.5
