SalePrice,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MiscVal,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,House_Age,Remod_Age,Garage_Age
164000,32.0,4500,116.0,897,319,1216,1216,0,1216,1,2,0,2,5,0,2,402,0,125,0,RM,None,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Twnhs,1Story,Hip,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,120,6,5,23,0,23.0
132500,0.0,7758,0.0,588,411,999,999,0,999,1,1,0,3,6,0,1,264,0,132,0,RL,None,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,59,20,58.0
147000,80.0,9600,0.0,607,506,1113,1113,0,1113,0,1,0,3,5,1,1,264,0,80,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,71,14,71.0
156000,79.0,10289,168.0,836,237,1073,1073,0,1073,1,1,1,3,6,0,2,515,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,5,7,56,0,56.0
160000,60.0,10800,0.0,664,290,954,1766,648,2414,0,2,0,3,10,1,2,520,142,0,0,RL,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,2fmCon,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,Fa,CBlock,TA,Fa,No,BLQ,Unf,GasA,TA,N,FuseA,TA,Mod,Gd,Attchd,Unf,TA,Fa,N,None,None,ConLD,Normal,190,5,4,121,51,51.0
86000,21.0,1526,0.0,515,115,630,630,0,630,1,1,0,1,3,0,1,286,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,Gable,CemntBd,CmentBd,None,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,180,4,8,51,19,51.0
115000,0.0,2665,0.0,0,264,264,616,688,1304,0,1,1,3,4,1,1,336,141,24,0,RM,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,Gable,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,160,5,6,45,0,45.0
133000,79.0,9490,0.0,403,238,806,958,620,1578,1,1,0,3,5,2,1,240,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,FuseA,Fa,Typ,TA,Attchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,50,6,7,80,71,80.0
172785,105.0,15578,0.0,0,728,728,728,728,1456,0,2,1,3,8,0,2,429,0,0,0,RL,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,New,Partial,60,6,5,15,0,15.0
155000,70.0,7931,0.0,374,363,1269,1269,0,1269,0,1,1,3,6,1,1,308,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,FuseA,TA,Typ,Fa,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,6,61,0,57.0
91300,50.0,5784,0.0,0,190,190,886,0,886,0,1,0,2,4,0,1,273,144,20,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,30,5,8,83,25,83.0
184000,60.0,9120,0.0,329,697,1026,1133,687,1820,1,2,0,4,8,0,1,240,0,100,0,RL,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,Gd,PConc,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,GdPrv,None,WD,Normal,50,7,6,96,71,96.0
130000,65.0,7800,89.0,450,414,864,899,0,899,0,1,0,3,5,0,1,288,64,0,0,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,MnPrv,None,WD,Normal,20,5,7,54,17,54.0
113000,21.0,1890,285.0,356,316,672,672,546,1218,0,1,1,3,7,0,1,264,144,28,0,RM,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,160,6,5,48,0,48.0
226700,75.0,9803,0.0,400,466,866,866,902,1768,0,2,1,3,7,0,2,603,0,108,0,FV,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,16,0,16.0
140000,70.0,9170,0.0,698,420,1214,1214,0,1214,1,1,0,2,6,0,2,461,0,0,400,RL,None,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,Fa,Y,GdPrv,Shed,WD,Normal,20,5,7,56,0,56.0
289000,100.0,15602,0.0,1247,254,1501,1801,0,1801,1,2,0,1,6,2,2,484,0,54,0,RL,None,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,Gable,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,GdWo,None,WD,Normal,20,7,8,62,24,62.0
147000,24.0,2308,0.0,257,103,855,855,467,1322,0,2,1,3,6,1,2,440,260,0,0,RL,None,Reg,Lvl,Inside,Gtl,NPkVill,Norm,TwnhsE,2Story,Gable,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,160,6,5,47,0,47.0
124500,60.0,7596,360.0,0,960,960,960,1000,1960,0,2,0,4,10,0,2,400,0,0,0,RM,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Artery,Duplex,2Story,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,None,None,COD,Normal,90,5,5,69,0,69.0
215000,80.0,9554,125.0,380,397,777,1065,846,1911,0,2,1,3,8,1,2,471,182,81,0,RL,None,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,8,5,28,27,28.0
208300,75.0,7862,0.0,27,1191,1218,1218,0,1218,0,2,0,2,4,0,2,676,0,102,0,FV,None,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,New,Partial,20,6,5,12,0,12.0
161000,60.0,9600,0.0,141,548,689,689,689,1378,0,2,0,3,7,1,2,360,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gambrel,MetalSd,MetalSd,None,TA,Ex,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,N,None,None,WD,Normal,70,7,9,93,16,93.0
124500,80.0,9600,132.0,991,50,1041,1041,0,1041,1,1,0,3,6,0,1,270,224,88,0,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,20,5,6,62,0,62.0
202665,40.0,6792,94.0,0,1368,1368,1368,0,1368,0,2,0,2,6,1,2,474,132,35,0,RL,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,120,7,5,16,15,16.0
129900,70.0,9100,0.0,521,169,864,864,0,864,1,1,0,3,5,0,2,624,0,0,0,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,5,63,0,57.0
134000,71.0,9187,0.0,336,748,1084,1080,0,1080,0,1,1,3,5,0,2,484,120,0,0,RL,None,Reg,Bnk,Corner,Gtl,Mitchel,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,6,5,38,0,38.0
96500,55.0,10594,0.0,0,768,768,789,0,789,0,1,0,2,5,0,1,200,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1.5Unf,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Grav,Fa,N,SBrkr,TA,Typ,None,Detchd,Unf,Po,Po,Y,MnPrv,None,WD,Normal,45,5,5,95,71,95.0
402861,94.0,12220,305.0,1436,570,2006,2020,0,2020,1,2,1,3,9,1,3,900,156,54,0,RL,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Hip,CemntBd,CmentBd,BrkFace,Ex,TA,CBlock,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,New,Partial,20,10,5,12,0,12.0
158000,0.0,10448,333.0,0,689,689,1378,741,2119,0,2,1,3,7,1,2,583,0,104,0,RL,None,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,GdPrv,None,COD,Abnorml,80,6,6,49,0,49.0
211000,0.0,9531,0.0,706,88,794,882,914,1796,1,2,1,3,7,0,2,546,0,36,0,RL,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,60,6,5,23,0,23.0
234000,53.0,10918,0.0,0,1276,1276,1276,804,2080,0,1,1,3,9,2,1,282,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gambrel,MetalSd,MetalSd,None,Gd,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,70,7,9,95,17,95.0
150000,90.0,11988,0.0,777,467,1244,1244,0,1244,0,1,1,3,6,2,1,336,0,40,0,RL,None,IR1,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,6,6,64,0,64.0
159000,50.0,5000,0.0,399,605,1004,1004,660,1664,0,2,0,3,7,2,2,420,0,24,0,RM,None,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,1Fam,1.5Fin,Gable,CemntBd,CmentBd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,50,6,7,74,71,71.0
315750,95.0,11787,594.0,719,660,1379,1383,1015,2398,1,2,1,3,8,1,3,834,239,60,0,RL,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,25,24,25.0
176000,62.0,7500,0.0,0,1257,1257,1266,0,1266,0,2,0,3,6,1,2,453,38,144,0,FV,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,7,5,16,0,16.0
132000,70.0,13300,0.0,377,551,928,928,0,928,0,1,0,2,4,0,1,252,261,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,65,21,65.0
86000,58.0,9098,0.0,348,180,528,605,0,605,1,1,0,2,5,0,0,0,0,0,0,RL,None,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,WD,Normal,30,4,7,101,19,0.0
175000,85.0,10200,219.0,783,678,1461,1509,0,1509,1,2,0,3,5,1,2,600,224,0,0,RL,None,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,None,None,WD,Abnorml,80,6,5,33,32,33.0
128000,60.0,6155,0.0,0,611,611,751,611,1362,0,2,0,3,6,0,2,502,0,0,0,RM,None,IR1,Lvl,FR3,Gtl,BrkSide,RRNn,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,Fa,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Fin,TA,Fa,Y,None,None,WD,Normal,70,6,8,101,22,101.0
107500,60.0,7200,0.0,0,0,0,827,0,827,0,1,0,2,5,1,1,392,0,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,Slab,None,None,None,None,None,GasA,Ex,Y,SBrkr,TA,Mod,Po,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,66,14,54.0
39300,50.0,5000,0.0,0,0,0,334,0,334,0,1,0,1,2,0,0,0,0,0,0,RL,None,Reg,Low,Inside,Mod,BrkSide,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Fa,Fa,Slab,None,None,None,None,None,GasA,Fa,N,FuseF,Fa,Typ,None,None,None,None,None,N,None,None,WD,Normal,20,1,3,75,71,0.0
178000,74.0,9056,0.0,0,707,707,707,707,1414,0,2,1,3,6,1,2,403,100,35,0,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,8,5,17,0,17.0
107500,70.0,7000,0.0,969,148,1117,820,527,1347,1,1,0,3,5,0,0,0,85,0,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,2Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,WD,Normal,190,5,7,111,30,0.0
188000,57.0,8924,0.0,0,880,880,880,844,1724,0,2,1,3,8,0,2,527,120,155,0,RL,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,23,22,23.0
111250,0.0,12735,0.0,600,264,864,864,0,864,0,1,0,3,5,0,2,576,216,0,0,RL,None,IR1,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,MnWw,None,COD,Normal,20,4,5,49,0,41.0
315000,85.0,14601,584.0,1260,578,1838,1838,0,1838,1,2,0,2,8,1,3,765,270,68,0,RL,None,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,9,5,15,0,15.0
248000,0.0,11000,72.0,0,969,969,997,1288,2285,0,2,1,4,8,1,3,648,0,56,0,RL,None,Reg,Lvl,FR2,Gtl,NoRidge,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,8,5,21,0,21.0
133000,34.0,4058,182.0,584,0,723,767,0,767,1,1,0,1,4,0,1,367,120,40,0,RH,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,TwnhsE,SFoyer,Gable,MetalSd,MetalSd,BrkFace,TA,TA,PConc,Gd,TA,Av,GLQ,LwQ,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,120,7,5,23,0,23.0
179665,58.0,17104,0.0,554,100,654,664,832,1496,1,2,1,3,7,1,2,426,100,24,0,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,60,7,5,15,0,15.0
229000,0.0,13837,178.0,1002,0,1204,1377,806,2183,0,2,1,4,9,0,3,786,0,0,0,RL,None,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,1.5Fin,Gable,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Gd,Gd,No,GLQ,LwQ,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,50,7,5,33,0,33.0
129500,54.0,7244,0.0,619,149,768,768,0,768,1,1,0,2,5,0,2,624,104,0,0,RL,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SFoyer,Gable,VinylSd,VinylSd,None,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,85,5,7,51,0,34.0
263000,75.0,9375,0.0,0,912,912,912,1182,2094,0,2,1,4,8,1,2,615,182,182,0,FV,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,18,17,18.0
112500,50.0,6000,0.0,308,620,928,928,0,928,0,1,0,3,5,0,1,288,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Hip,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,5,6,64,0,64.0
255500,87.0,11146,250.0,0,1709,1709,1717,0,1717,0,2,0,3,7,1,3,908,169,39,0,RL,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,8,5,15,0,15.0
108000,67.0,8777,0.0,0,0,0,1126,0,1126,0,2,0,2,5,0,2,520,0,96,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Feedr,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,None,None,None,None,None,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Fin,TA,TA,N,MnPrv,None,WD,Normal,20,4,5,72,18,19.0
284000,85.0,10625,292.0,866,132,998,1006,1040,2046,1,2,1,3,8,1,3,871,320,62,0,RL,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,18,17,18.0
113000,58.0,6380,0.0,0,993,993,1048,0,1048,0,1,0,2,5,1,1,280,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,45,5,6,99,71,99.0
141000,69.0,14850,0.0,895,197,1092,1092,0,1092,1,1,0,2,6,1,1,299,268,0,0,RL,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,TA,Attchd,Fin,TA,TA,Y,MnWw,None,WD,Normal,20,5,5,64,0,64.0
108000,60.0,11040,0.0,637,0,637,897,439,1336,0,1,1,3,7,0,1,570,0,47,0,C (all),None,Reg,Low,Inside,Mod,IDOTRR,Norm,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,CarPort,Unf,TA,TA,Y,None,None,COD,Normal,50,4,6,101,71,27.0
175000,57.0,21872,0.0,604,125,729,729,717,1446,0,2,1,3,6,1,2,406,264,22,0,RL,None,IR2,HLS,FR2,Gtl,Gilbert,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,60,7,5,25,24,25.0
234000,0.0,3196,18.0,0,1374,1374,1557,0,1557,0,2,0,2,7,1,2,420,143,20,0,RL,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,120,7,5,18,17,18.0
121500,0.0,11341,180.0,1302,90,1392,1392,0,1392,1,1,1,3,5,1,2,528,0,0,0,RL,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Mod,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,6,64,25,64.0
170000,77.0,10010,0.0,1071,195,1389,1389,0,1389,1,1,0,2,6,1,2,418,240,38,0,RL,None,Reg,Lvl,Inside,Mod,Mitchel,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,5,5,47,46,46.0
108000,63.0,13907,0.0,290,706,996,996,0,996,1,1,0,3,6,1,0,0,144,0,0,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,None,None,None,None,Y,None,None,WD,Normal,30,5,6,81,52,0.0
